station_id,station_name,district,lat,lon,elevation_m,zone,date,rainfall_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,source
MH_KON_01,Colaba_Mumbai,Mumbai,18.898,72.818,11,Konkan_Coastal,2023-10-30,0.0,32.3,19.1,25.7,65.2,IMD_AWS_NASA_POWER_Blended
MH_KON_01,Colaba_Mumbai,Mumbai,18.898,72.818,11,Konkan_Coastal,2023-10-31,0.0,31.7,18.6,25.1,67.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-01,0.45,39.0,26.5,32.7,58.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-02,0.99,36.8,26.8,31.8,63.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-03,1.59,34.5,27.2,30.8,68.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-04,3.67,34.5,27.5,31.0,70.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-05,2.68,34.6,26.6,30.6,71.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-06,0.2,36.2,26.8,31.5,67.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-07,0.18,35.7,26.9,31.3,67.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-08,0.13,36.5,27.4,31.9,66.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-09,2.95,34.5,27.6,31.0,70.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-10,3.67,35.6,28.0,31.8,70.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-11,0.67,36.0,27.6,31.8,65.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-12,6.14,35.9,27.2,31.6,65.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-13,2.62,34.8,26.9,30.9,68.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-14,10.22,35.2,27.2,31.2,69.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-15,3.32,34.6,27.4,31.0,71.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-16,2.52,34.3,27.6,30.9,73.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-17,1.75,34.0,27.4,30.7,74.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-18,0.6,33.9,27.1,30.5,74.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-19,0.3,34.8,26.8,30.8,73.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-20,0.37,34.6,26.9,30.8,73.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-21,0.38,34.4,27.1,30.7,72.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-22,1.49,34.4,26.9,30.7,73.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-23,2.76,35.0,26.5,30.7,72.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-24,55.03,30.7,26.3,28.5,84.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-25,48.76,31.3,25.8,28.5,84.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-26,60.95,29.6,25.4,27.5,85.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-27,64.05,28.0,24.7,26.3,87.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-28,55.61,29.6,25.1,27.4,87.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-29,20.18,29.0,25.4,27.2,85.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-06-30,98.85,28.5,25.2,26.8,90.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-01,37.16,28.8,25.6,27.2,90.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-02,26.88,29.6,26.1,27.9,88.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-03,40.78,29.5,26.1,27.8,89.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-04,33.35,29.2,26.0,27.6,91.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-05,18.17,29.8,25.5,27.6,90.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-06,41.31,28.2,25.0,26.6,91.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-07,58.42,28.4,26.2,27.3,93.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-08,24.86,28.9,25.8,27.4,89.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-09,13.56,28.9,25.4,27.2,89.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-10,6.49,29.1,25.4,27.2,88.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-11,5.06,29.2,24.8,27.0,89.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-12,8.38,29.2,25.4,27.3,89.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-13,23.03,29.4,25.1,27.2,89.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-14,30.68,29.0,25.6,27.3,90.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-15,14.66,29.2,25.4,27.3,89.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-16,25.31,29.0,25.6,27.3,91.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-17,52.73,28.9,25.5,27.2,90.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-18,129.54,28.3,25.8,27.0,92.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-19,136.7,27.7,25.5,26.6,92.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-20,63.91,27.8,25.0,26.4,93.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-21,78.36,27.6,24.5,26.0,93.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-22,60.22,26.9,25.0,26.0,94.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-23,48.71,28.2,25.1,26.6,92.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-24,61.74,28.3,25.4,26.9,92.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-25,60.93,27.1,25.3,26.2,93.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-26,112.09,27.4,25.2,26.3,93.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-27,80.52,27.3,25.3,26.3,93.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-28,52.54,28.0,25.1,26.6,92.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-29,25.27,28.2,24.8,26.5,90.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-30,18.35,28.1,25.0,26.6,91.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-07-31,15.75,28.5,25.2,26.8,91.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-01,16.14,28.1,25.2,26.7,91.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-02,7.61,27.8,25.0,26.4,91.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-03,5.84,27.8,24.6,26.2,90.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-04,13.43,28.4,25.0,26.7,90.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-05,8.19,28.2,24.6,26.4,90.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-06,5.59,28.3,24.4,26.4,89.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-07,3.39,27.8,24.6,26.2,89.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-08,4.73,28.6,24.8,26.7,89.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-09,5.86,28.2,24.6,26.4,90.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-10,9.57,27.9,24.4,26.2,90.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-11,4.05,29.1,24.1,26.6,87.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-12,4.83,28.8,24.0,26.4,87.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-13,5.99,27.9,24.4,26.1,89.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-14,2.91,28.5,24.3,26.4,88.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-15,2.44,28.9,24.1,26.5,87.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-16,3.93,29.1,24.1,26.6,87.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-17,2.77,29.4,23.8,26.6,87.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-18,2.64,28.6,24.3,26.4,88.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-19,6.83,29.4,24.4,26.9,88.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-20,8.01,28.9,24.3,26.6,88.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-21,4.27,29.1,23.7,26.4,87.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-22,9.25,29.1,23.9,26.5,88.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-23,6.84,28.8,24.1,26.5,89.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-24,12.16,29.2,24.6,26.9,89.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-25,17.75,29.6,25.0,27.3,89.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-26,19.21,29.2,25.1,27.2,89.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-27,18.6,29.8,24.9,27.3,88.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-28,10.12,29.0,24.2,26.6,90.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-29,1.43,29.8,23.7,26.7,87.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-30,0.25,30.1,23.9,27.0,85.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-08-31,0.28,30.8,23.4,27.1,86.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-01,10.61,31.1,24.0,27.6,87.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-02,23.17,28.1,24.3,26.2,90.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-03,3.75,29.5,23.8,26.6,87.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-04,1.19,29.4,23.9,26.7,87.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-05,0.67,29.8,23.6,26.7,86.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-06,3.23,29.3,23.5,26.4,88.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-07,69.38,26.7,25.1,25.9,92.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-08,66.91,27.3,25.3,26.3,92.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-09,14.62,28.6,25.4,27.0,91.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-10,5.8,29.4,25.5,27.5,90.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-11,3.58,29.8,25.0,27.4,89.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-12,1.38,29.6,24.1,26.9,88.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-13,4.79,29.2,24.1,26.6,88.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-14,6.99,29.4,24.0,26.7,87.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-15,2.06,29.4,24.4,26.9,88.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-16,7.68,28.6,25.4,27.0,91.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-17,9.28,29.6,25.5,27.5,89.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-18,16.68,29.8,25.4,27.6,89.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-19,12.85,29.7,25.4,27.6,88.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-20,18.3,29.8,25.4,27.6,90.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-21,31.49,29.3,25.5,27.4,92.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-22,17.51,29.1,24.9,27.0,91.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-23,32.05,28.0,24.9,26.4,93.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-24,13.16,28.4,24.3,26.4,91.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-25,14.84,28.9,24.0,26.5,91.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-26,19.45,28.3,24.5,26.4,91.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-27,20.73,29.3,24.9,27.1,91.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-28,17.43,30.1,24.9,27.5,90.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-29,16.05,31.3,25.1,28.2,87.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-09-30,18.01,30.4,24.7,27.5,90.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-01,13.51,29.0,25.1,27.1,92.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-02,10.45,29.2,24.3,26.8,88.9,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-03,0.01,29.6,23.8,26.7,85.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-04,0.0,30.3,23.6,26.9,86.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-05,0.01,30.1,22.3,26.2,87.0,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-06,0.04,30.4,23.0,26.7,85.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-07,0.0,31.1,22.9,27.0,86.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-08,0.0,32.4,22.8,27.6,83.1,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-09,0.0,31.6,23.0,27.3,82.8,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-10,0.0,31.1,21.9,26.5,83.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-11,0.0,31.6,21.6,26.6,81.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-12,0.0,33.3,22.8,28.0,77.7,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-13,0.05,33.6,22.7,28.1,76.4,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-14,0.08,33.3,22.7,28.0,72.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-15,0.21,33.0,22.8,27.9,77.2,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-16,0.4,32.7,23.4,28.1,76.6,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-17,0.45,33.0,23.0,28.0,75.5,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-18,0.04,32.6,22.5,27.5,77.3,IMD_AWS_NASA_POWER_Blended
MH_KON_02,Santacruz_Mumbai,Mumbai Suburban,19.117,72.857,14,Konkan_Coastal,2023-10-19,0.01,33.0,22.0,27.5,75.4,IMD_AWS_NASA_POWER_Blended
